date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:48	31497/31497	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-7b09%22	http://psdconverthtml.com/live/edupress/page-testimonials.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/page-testimonials.html	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:49	38506/38506	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-966a%22	http://psdconverthtml.com/live/edupress/page.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/page.html	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:49	37135/37135	---M--	200	added ('OK')	image/jpeg	etag:%225cb0f88e-910f%22	http://psdconverthtml.com/live/edupress/upload/banner_01.jpg	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/upload/banner_01.jpg	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:49	27673/27673	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-6c19%22	http://psdconverthtml.com/live/edupress/page-fullwidth.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/page-fullwidth.html	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:50	25654/25654	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-6436%22	http://psdconverthtml.com/live/edupress/page-sitemap.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/page-sitemap.html	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:50	68268/68268	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-10aac%22	http://psdconverthtml.com/live/edupress/page-elements.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/page-elements.html	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:51	62253/62253	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-f32d%22	http://psdconverthtml.com/live/edupress/blog.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/blog.html	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:51	22561/22561	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-5821%22	http://psdconverthtml.com/live/edupress/page-404.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/page-404.html	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:51	60909/60909	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-eded%22	http://psdconverthtml.com/live/edupress/blog-1.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/blog-1.html	(from http://psdconverthtml.com/live/edupress/index.html)
11:47:51	49855/49855	---MCZ	200	added ('OK')	text/html	etag:W/%225cb0f8b4-c2bf%22	http://psdconverthtml.com/live/edupress/blog-2.html	C:/My%20Web%20Sites/university%20website/psdconverthtml.com/live/edupress/blog-2.html	(from http://psdconverthtml.com/live/edupress/index.html)
